NASDAQ,CBSX,NYSE,NASDAQ BX,NYSE Arca,startTime,totalVolume,BATS EDGA,BATS EDGX,BATS BZX,BATS BYX,NASDAQ PSX,endTime,NSX,CHX 
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:19:12,2000,0.8,0.0,0.0,0.2,0.0,2014-03-13 10:19:13,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:19:14,500,1.0,0.0,0.0,0.0,0.0,2014-03-13 10:19:15,0.0,0.0
0.0,0.0,0.9090909090909091,0.0,0.0,2014-03-13 10:19:15,1100,0.0,0.0,0.0,0.09090909090909091,0.0,2014-03-13 10:19:16,0.0,0.0
0.0,0.0,0.14285714285714285,0.0,0.0,2014-03-13 10:19:17,700,0.14285714285714285,0.0,0.7142857142857143,0.0,0.0,2014-03-13 10:19:18,0.0,0.0
0.0,0.0,0.0,0.8333333333333334,0.0,2014-03-13 10:19:19,600,0.16666666666666666,0.0,0.0,0.0,0.0,2014-03-13 10:19:20,0.0,0.0
0.5,0.0,0.0,0.0,0.0,2014-03-13 10:19:23,200,0.0,0.0,0.0,0.5,0.0,2014-03-13 10:19:24,0.0,0.0
0.0,0.0,0.0,0.0,0.14285714285714285,2014-03-13 10:19:27,700,0.8571428571428571,0.0,0.0,0.0,0.0,2014-03-13 10:19:28,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2014-03-13 10:19:34,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:19:35,0.0,0.0
0.0,0.0,0.24102333931777378,0.4488330341113106,0.0,2014-03-13 10:19:36,2228,0.3101436265709156,0.0,0.0,0.0,0.0,2014-03-13 10:19:37,0.0,0.0
0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,2014-03-13 10:19:37,600,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:19:38,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:19:40,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:19:41,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:19:42,400,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:19:43,0.0,0.0
0.6666666666666666,0.0,0.0,0.0,0.0,2014-03-13 10:19:44,300,0.3333333333333333,0.0,0.0,0.0,0.0,2014-03-13 10:19:45,0.0,0.0
0.0,0.0,0.0,0.5555555555555556,0.0,2014-03-13 10:19:53,900,0.0,0.0,0.0,0.4444444444444444,0.0,2014-03-13 10:19:54,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:19:54,700,0.0,0.0,0.0,1.0,0.0,2014-03-13 10:19:55,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:19:56,200,0.0,0.0,0.0,1.0,0.0,2014-03-13 10:19:57,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:02,600,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:03,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:22,200,0.0,0.0,1.0,0.0,0.0,2014-03-13 10:20:23,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:26,100,0.0,0.0,0.0,1.0,0.0,2014-03-13 10:20:27,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 10:20:27,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:28,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:20:29,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:30,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:32,500,1.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:33,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:34,100,0.0,0.0,0.0,1.0,0.0,2014-03-13 10:20:35,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:20:35,500,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:36,0.0,0.0
0.0,0.0,0.8190045248868778,0.0,0.0,2014-03-13 10:20:36,2210,0.0,0.0,0.18099547511312217,0.0,0.0,2014-03-13 10:20:37,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:20:38,4600,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:39,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:20:47,1500,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:48,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:20:48,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:49,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:20:51,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:52,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 10:20:55,1800,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:20:56,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:21:03,450,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:21:04,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:21:04,1000,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:21:05,0.0,0.0
0.0,0.0,0.7142857142857143,0.0,0.0,2014-03-13 10:21:06,1400,0.0,0.0,0.2857142857142857,0.0,0.0,2014-03-13 10:21:07,0.0,0.0
0.0,0.0,0.0,0.2716049382716049,0.6172839506172839,2014-03-13 10:21:12,8100,0.1111111111111111,0.0,0.0,0.0,0.0,2014-03-13 10:21:13,0.0,0.0
0.25592683087895396,0.0,0.04290761407911246,0.0066037112857425875,0.08921613947038236,2014-03-13 10:21:13,60572,0.07686719936604372,0.3929373307798983,0.07775870038961896,0.057782473750247636,0.0,2014-03-13 10:21:14,0.0,0.0
1.0,0.0,0.0,0.0,0.0,2014-03-13 10:21:14,300,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:21:15,0.0,0.0
0.014130434782608696,0.0,0.0,0.0,0.0,2014-03-13 10:21:15,4600,0.043478260869565216,0.0,0.5152173913043478,0.42717391304347824,0.0,2014-03-13 10:21:16,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:21:17,7400,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:21:18,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:21:18,100,0.0,0.0,0.0,1.0,0.0,2014-03-13 10:21:19,0.0,0.0
0.0,0.0,0.5,0.0,0.0,2014-03-13 10:21:19,200,0.0,0.0,0.0,0.5,0.0,2014-03-13 10:21:20,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:21:21,400,0.0,0.0,0.0,1.0,0.0,2014-03-13 10:21:22,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:21:24,100,0.0,0.0,0.0,1.0,0.0,2014-03-13 10:21:25,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:21:28,70,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:21:29,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:21:38,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:21:39,0.0,0.0
0.0,0.0,0.5,0.0,0.0,2014-03-13 10:21:44,400,0.0,0.0,0.0,0.5,0.0,2014-03-13 10:21:45,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 10:21:45,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:21:46,0.0,0.0
0.0,0.0,0.0,0.1,0.0,2014-03-13 10:21:50,2000,0.7,0.0,0.0,0.2,0.0,2014-03-13 10:21:51,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:21:54,300,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,2014-03-13 10:21:55,0.0,0.0
0.0,0.0,0.14285714285714285,0.0,0.0,2014-03-13 10:21:55,700,0.0,0.0,0.0,0.8571428571428571,0.0,2014-03-13 10:21:56,0.0,0.0
0.0,0.0,0.6,0.0,0.0,2014-03-13 10:21:56,500,0.0,0.0,0.0,0.4,0.0,2014-03-13 10:21:57,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:22:05,178,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:22:06,0.0,0.0
0.16997167138810199,0.0,0.509915014164306,0.20679886685552407,0.0,2014-03-13 10:22:09,3530,0.11331444759206799,0.0,0.0,0.0,0.0,2014-03-13 10:22:10,0.0,0.0
1.0,0.0,0.0,0.0,0.0,2014-03-13 10:22:10,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:22:11,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:22:11,300,0.0,0.0,0.0,1.0,0.0,2014-03-13 10:22:12,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:22:18,100,1.0,0.0,0.0,0.0,0.0,2014-03-13 10:22:19,0.0,0.0
0.0,0.0,0.0,0.0990990990990991,0.0,2014-03-13 10:22:25,111,0.9009009009009009,0.0,0.0,0.0,0.0,2014-03-13 10:22:26,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:22:26,200,0.0,0.0,0.0,1.0,0.0,2014-03-13 10:22:27,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:22:28,100,0.0,0.0,1.0,0.0,0.0,2014-03-13 10:22:29,0.0,0.0
0.0,0.0,0.0,0.12195121951219512,0.0,2014-03-13 10:22:35,4100,0.8292682926829268,0.0,0.0,0.04878048780487805,0.0,2014-03-13 10:22:36,0.0,0.0
0.0,0.0,0.5,0.0,0.0,2014-03-13 10:22:38,200,0.0,0.0,0.0,0.5,0.0,2014-03-13 10:22:39,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 10:22:39,300,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:22:40,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:22:40,1400,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,2014-03-13 10:22:41,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:22:49,105,0.0,0.0,0.0,1.0,0.0,2014-03-13 10:22:50,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:22:52,100,0.0,0.0,1.0,0.0,0.0,2014-03-13 10:22:53,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:03,100,1.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:04,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:04,100,0.0,0.0,1.0,0.0,0.0,2014-03-13 10:23:05,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:10,100,1.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:11,0.0,0.0
1.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:11,5,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:12,0.0,0.0
0.0,0.0,0.5339114965532578,0.31131865688236604,0.0,2014-03-13 10:23:15,4497,0.13253279964420725,0.0,0.022237046920169,0.0,0.0,2014-03-13 10:23:16,0.0,0.0
0.28083495183724716,0.0,0.0667019794793322,0.09656092441096267,0.16700998567869263,2014-03-13 10:23:17,50973,0.02354187511035254,0.309202911345222,0.03346869911521786,0.022678673022972946,0.0,2014-03-13 10:23:18,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:18,100,0.0,1.0,0.0,0.0,0.0,2014-03-13 10:23:19,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2014-03-13 10:23:25,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:26,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:23:31,900,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:32,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:23:40,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:41,0.0,0.0
0.2102496714848883,0.0,0.328515111695138,0.2233902759526938,0.0657030223390276,2014-03-13 10:23:41,7610,0.03942181340341656,0.013140604467805518,0.001314060446780552,0.11826544021024968,0.0,2014-03-13 10:23:42,0.0,0.0
0.0493339911198816,0.0,0.2565367538233843,0.0,0.15786877158362111,2014-03-13 10:23:42,10135,0.01973359644795264,0.4178589047853971,0.0986679822397632,0.0,0.0,2014-03-13 10:23:43,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:23:43,900,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:44,0.0,0.0
0.0,0.0,0.5,0.0,0.0,2014-03-13 10:23:44,200,0.0,0.0,0.5,0.0,0.0,2014-03-13 10:23:45,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:45,100,0.0,1.0,0.0,0.0,0.0,2014-03-13 10:23:46,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:23:47,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:48,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:50,100,0.0,1.0,0.0,0.0,0.0,2014-03-13 10:23:51,0.0,0.0
0.0,0.0,0.3333333333333333,0.0,0.0,2014-03-13 10:23:52,300,0.6666666666666666,0.0,0.0,0.0,0.0,2014-03-13 10:23:53,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:56,500,1.0,0.0,0.0,0.0,0.0,2014-03-13 10:23:57,0.0,0.0
0.0,0.0,0.0,0.2857142857142857,0.0,2014-03-13 10:23:57,700,0.0,0.7142857142857143,0.0,0.0,0.0,2014-03-13 10:23:58,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:00,100,0.0,1.0,0.0,0.0,0.0,2014-03-13 10:24:01,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:08,500,0.0,0.0,1.0,0.0,0.0,2014-03-13 10:24:09,0.0,0.0
0.0,0.0,0.9484536082474226,0.0,0.0,2014-03-13 10:24:10,9700,0.0,0.030927835051546393,0.0,0.020618556701030927,0.0,2014-03-13 10:24:11,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:24:12,300,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:13,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:15,100,1.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:16,0.0,0.0
0.3340619654058164,0.0,0.21573845276563391,0.0,0.12126972058544003,2014-03-13 10:24:16,10522,0.0,0.12031933092567954,0.20861053031743015,0.0,0.0,2014-03-13 10:24:17,0.0,0.0
0.0,0.0,0.0,0.0,0.8333333333333334,2014-03-13 10:24:17,600,0.0,0.0,0.0,0.16666666666666666,0.0,2014-03-13 10:24:18,0.0,0.0
0.0,0.0,0.02501250625312656,0.824912456228114,0.0,2014-03-13 10:24:21,3998,0.0,0.1500750375187594,0.0,0.0,0.0,2014-03-13 10:24:22,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:24,50,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:25,1.0,0.0
0.0,0.0,0.0,0.0,1.0,2014-03-13 10:24:26,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:27,0.0,0.0
0.0,0.0,0.0,0.5,0.0,2014-03-13 10:24:27,200,0.0,0.0,0.5,0.0,0.0,2014-03-13 10:24:28,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:28,100,0.0,0.0,1.0,0.0,0.0,2014-03-13 10:24:29,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2014-03-13 10:24:30,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:31,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:33,400,0.0,0.0,1.0,0.0,0.0,2014-03-13 10:24:34,0.0,0.0
0.0,0.0,0.0,0.0,0.8,2014-03-13 10:24:35,500,0.0,0.0,0.2,0.0,0.0,2014-03-13 10:24:36,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:24:37,5000,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:38,0.0,0.0
0.0,0.0,0.0,0.5,0.5,2014-03-13 10:24:38,200,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:39,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2014-03-13 10:24:47,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:48,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 10:24:49,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:50,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 10:24:54,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:55,0.0,0.0
0.06302178143242734,0.0,0.5335509384219447,0.012554139727575167,0.012993534618040299,2014-03-13 10:24:56,15931,0.006277069863787584,0.22597451509635302,0.03891783315548302,0.10671018768438893,0.0,2014-03-13 10:24:57,0.0,0.0
0.0075241577039183265,0.0,0.02730541102228425,0.0,0.050059920207521126,2014-03-13 10:24:57,65921,0.0,0.9014578055551342,0.013652705511142125,0.0,0.0,2014-03-13 10:24:58,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:24:58,200,0.0,1.0,0.0,0.0,0.0,2014-03-13 10:24:59,0.0,0.0
0.0,0.0,0.0,0.7450980392156863,0.0,2014-03-13 10:25:00,5100,0.21568627450980393,0.0196078431372549,0.0,0.0,0.0,2014-03-13 10:25:01,0.0196078431372549,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:02,100,1.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:03,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:04,500,0.0,0.0,1.0,0.0,0.0,2014-03-13 10:25:05,0.0,0.0
0.0,0.0,0.0,0.75,0.0,2014-03-13 10:25:09,400,0.25,0.0,0.0,0.0,0.0,2014-03-13 10:25:10,0.0,0.0
0.001413094677343382,0.0,0.06123410268487989,0.0,0.0,2014-03-13 10:25:10,21230,0.2119642016015073,0.004710315591144607,0.5652378709373528,0.15544041450777202,0.0,2014-03-13 10:25:11,0.0,0.0
0.0,0.0,0.4507552870090634,0.0,0.0030211480362537764,2014-03-13 10:25:11,1655,0.06042296072507553,0.0,0.30453172205438067,0.18126888217522658,0.0,2014-03-13 10:25:12,0.0,0.0
0.7628143903215536,0.0,0.06367398917542184,0.0,0.0,2014-03-13 10:25:12,3141,0.06367398917542184,0.10983763132760267,0.0,0.0,0.0,2014-03-13 10:25:13,0.0,0.0
0.45,0.0,0.0,0.0,0.0,2014-03-13 10:25:13,2000,0.0,0.55,0.0,0.0,0.0,2014-03-13 10:25:14,0.0,0.0
0.1754420050514863,0.0,0.0,0.06644647367398485,0.0,2014-03-13 10:25:14,5147,0.0,0.7386827278026035,0.019428793471925394,0.0,0.0,2014-03-13 10:25:15,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 10:25:15,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:16,0.0,0.0
0.21052631578947367,0.0,0.0,0.0,0.7894736842105263,2014-03-13 10:25:16,3800,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:17,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 10:25:23,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:24,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 10:25:25,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:26,0.0,0.0
0.75,0.0,0.25,0.0,0.0,2014-03-13 10:25:26,3200,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:27,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 10:25:27,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:28,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:25:29,700,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:30,0.0,0.0
0.38095238095238093,0.0,0.0,0.0,0.19047619047619047,2014-03-13 10:25:32,2100,0.0,0.23809523809523808,0.19047619047619047,0.0,0.0,2014-03-13 10:25:33,0.0,0.0
0.0,0.0,0.0,0.0,0.4,2014-03-13 10:25:33,500,0.0,0.0,0.6,0.0,0.0,2014-03-13 10:25:34,0.0,0.0
0.0,0.0,0.9259259259259259,0.0,0.037037037037037035,2014-03-13 10:25:36,5400,0.0,0.0,0.037037037037037035,0.0,0.0,2014-03-13 10:25:37,0.0,0.0
0.0,0.0,0.0,0.0,0.3333333333333333,2014-03-13 10:25:44,300,0.0,0.0,0.6666666666666666,0.0,0.0,2014-03-13 10:25:45,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:25:54,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:55,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:25:56,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:57,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:25:57,4950,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:25:58,0.0,0.0
0.0,0.0,0.0,1.0,0.0,2014-03-13 10:26:03,65,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:04,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2014-03-13 10:26:04,300,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:05,0.0,0.0
0.0,0.0,0.0,0.24719101123595505,0.5617977528089888,2014-03-13 10:26:06,8900,0.12359550561797752,0.0,0.06741573033707865,0.0,0.0,2014-03-13 10:26:07,0.0,0.0
0.0,0.0,0.5733788395904437,0.0,0.0,2014-03-13 10:26:09,1172,0.08532423208191127,0.0,0.17064846416382254,0.17064846416382254,0.0,2014-03-13 10:26:10,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:11,1100,0.0,0.0,0.0,1.0,0.0,2014-03-13 10:26:12,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:12,400,1.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:13,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:13,300,1.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:14,0.0,0.0
0.8333333333333334,0.0,0.0,0.0,0.0,2014-03-13 10:26:14,1800,0.16666666666666666,0.0,0.0,0.0,0.0,2014-03-13 10:26:15,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:26:15,400,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:16,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:26:16,413,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:17,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:26:20,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:21,0.0,0.0
1.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:27,5000,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:28,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:35,700,1.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:36,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:37,300,1.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:38,0.0,0.0
0.0,0.0,0.0,0.0,0.0625,2014-03-13 10:26:39,1600,0.0,0.0,0.4375,0.5,0.0,2014-03-13 10:26:40,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:47,200,0.0,0.0,0.0,0.0,1.0,2014-03-13 10:26:48,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:52,100,0.0,0.0,0.0,0.0,1.0,2014-03-13 10:26:53,0.0,0.0
0.3333333333333333,0.0,0.0,0.0,0.0,2014-03-13 10:26:53,300,0.0,0.0,0.6666666666666666,0.0,0.0,2014-03-13 10:26:54,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:26:58,100,0.0,0.0,0.0,0.0,1.0,2014-03-13 10:26:59,0.0,0.0
0.0,0.0,0.0,0.26839748244977,0.06656983781166788,2014-03-13 10:27:00,16524,0.20545872670055676,0.0,0.06935366739288308,0.2741466957153232,0.0374001452432825,2014-03-13 10:27:01,0.07867344468651659,0.0
0.0,0.0,0.13636363636363635,0.0,0.0,2014-03-13 10:27:01,2200,0.18181818181818182,0.0,0.0,0.6818181818181818,0.0,2014-03-13 10:27:02,0.0,0.0
0.0,0.0,0.0,0.25,0.0,2014-03-13 10:27:02,400,0.0,0.0,0.0,0.75,0.0,2014-03-13 10:27:03,0.0,0.0
0.0,0.0,0.696952380952381,0.0380952380952381,0.0,2014-03-13 10:27:03,10500,0.13333333333333333,0.0,0.0,0.047619047619047616,0.084,2014-03-13 10:27:04,0.0,0.0
0.0,0.0,0.3429500355020741,0.0,0.0,2014-03-13 10:27:04,26759,0.0,0.0,0.6234164206435218,0.033633543854404126,0.0,2014-03-13 10:27:05,0.0,0.0
0.41429326336121286,0.0,0.010933143825507025,0.0,0.22697206581752583,2014-03-13 10:27:05,54879,0.009110953187922521,0.28065380200076534,0.058036771807066456,0.0,0.0,2014-03-13 10:27:06,0.0,0.0
1.0,0.0,0.0,0.0,0.0,2014-03-13 10:27:12,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:27:13,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:27:17,300,0.0,0.0,1.0,0.0,0.0,2014-03-13 10:27:18,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:27:19,100,0.0,0.0,1.0,0.0,0.0,2014-03-13 10:27:20,0.0,0.0
0.0,0.0,0.0,0.423728813559322,0.06779661016949153,2014-03-13 10:27:20,5900,0.0,0.0,0.06779661016949153,0.22033898305084745,0.0,2014-03-13 10:27:21,0.22033898305084745,0.0
0.12590998850540835,0.0,0.3723510860915441,0.008841993574818002,0.045772053405641194,2014-03-13 10:27:21,67858,0.030946977511863007,0.054584573668543135,0.3409620089009402,0.020631318341242006,0.0,2014-03-13 10:27:22,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:27:28,500,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:27:29,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2014-03-13 10:27:30,100,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:27:31,0.0,0.0
0.0,0.0,0.0,0.08333333333333333,0.0,2014-03-13 10:27:37,3600,0.4166666666666667,0.0,0.0,0.5,0.0,2014-03-13 10:27:38,0.0,0.0
0.2770538243626062,0.0,0.047214353163361665,0.008655964746616304,0.12996537614101353,2014-03-13 10:27:38,31770,0.017784073024866225,0.20679886685552407,0.2936418004406673,0.015738117721120555,0.0031476235442241107,2014-03-13 10:27:39,0.0,0.0
0.0,0.0,0.0,0.2,0.0,2014-03-13 10:27:39,500,0.0,0.0,0.0,0.8,0.0,2014-03-13 10:27:40,0.0,0.0
0.0,0.0,0.0,0.37073863636363635,0.0,2014-03-13 10:27:41,2816,0.6292613636363636,0.0,0.0,0.0,0.0,2014-03-13 10:27:42,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2014-03-13 10:27:42,100,0.0,0.0,0.0,1.0,0.0,2014-03-13 10:27:43,0.0,0.0
1.0,0.0,0.0,0.0,0.0,2014-03-13 10:27:46,800,0.0,0.0,0.0,0.0,0.0,2014-03-13 10:27:47,0.0,0.0
